cord_uid_a,cord_uid_b,similarity,title_a,title_b
zhg0x6oy,rqb19icj,0.0015870639,Ein weiteres Opfer der Pandemie,Experiences of family caregivers of patients with COVID-19
7ljhd62b,h4vwb5d9,0.0015879232,COVID-19 – Eine neue Herausforderung,Characteristics and outcomes of hospitalized patients with cardiovascular complications of covid-19
2w9zsz4m,3nawa644,0.0015954394,Aktuelles zur Brustkrebstherapie,COVID-19 vaccination for people with comorbidities
o5x72g1a,0vlkahyu,0.001606925,Research Focus: Protas,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
5kfxuecg,m5wlk26r,0.0016090197,Facial Biometric Identification in The Masked Face,COVID-19 trifft auf angeborene Herzfehler
8xtexo2z,m62f2ju5,0.0016233382,Marktführer gesucht,Events of Interest
zpo4us36,m62f2ju5,0.001647539,Versorgung von Krebspatienten leidet,Events of Interest
6is0u8a9,hrbxg1yg,0.0016680962,Hopeful Visuals for Challenging Times.,Es gibt Hoffnung
mdd60ic7,p2d849xj,0.0016840538,Acknowledgement to Referees,mRNA: Neue Technologie - neue Impfmöglichkeiten
se2s9c5j,p2d849xj,0.0016840538,Acknowledgement to Referees,mRNA: Neue Technologie - neue Impfmöglichkeiten
0ngl3naa,p2d849xj,0.0016840538,Acknowledgement to Referees,mRNA: Neue Technologie - neue Impfmöglichkeiten
eej8qb9t,p2d849xj,0.0016840538,Acknowledgement to Referees.,mRNA: Neue Technologie - neue Impfmöglichkeiten
2un48l2e,p2d849xj,0.0016840538,Acknowledgement to Referees,mRNA: Neue Technologie - neue Impfmöglichkeiten
s4bobqls,p2d849xj,0.0016840538,Acknowledgement to referees,mRNA: Neue Technologie - neue Impfmöglichkeiten
p2d849xj,dbo18qfk,0.0016840538,mRNA: Neue Technologie - neue Impfmöglichkeiten,Acknowledgement to Referees
p2d849xj,rh9bx841,0.0016840538,mRNA: Neue Technologie - neue Impfmöglichkeiten,Acknowledgement to Referees
mrmn5meg,17trii16,0.0016854993,Lessons from the field on COVID-19: A public health point of view,Endlich mehr Honorar für COVID-19-lmpfungen
8xtexo2z,pdydvgth,0.0016860248,Marktführer gesucht,Costs of inequity.
gaws31nj,m5wlk26r,0.0018128373,2019-nCoV: a worldwide concern and facts,COVID-19 trifft auf angeborene Herzfehler
tmi60ugl,7pwre0xc,0.0018155151,Fears and Hopes,"Nieuw jaar, Nieuwe kansen"
xamgedfq,cl81y08y,0.0018266009,Variability Matters,Auf dem Weg zu einer nachhaltigen Mobilität
p3siskod,fx92xnzt,0.0018445051,Contents 2 pages,Welche Phytos gegen Husten?
fa0hlwj1,fouh4jhs,0.0018819054,"Victors, Victims, and Vectors",Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
bhimxnxq,7ljhd62b,0.0018831984,Serological characteristics of COVID-19 patients.,COVID-19 – Eine neue Herausforderung
4fvobtxz,2w9zsz4m,0.0018898101,Factors explaining the fear of being infected with COVID‐19,Aktuelles zur Brustkrebstherapie
clwl2w91,7ljhd62b,0.0018917555,Focus on immunocompromised patients.,COVID-19 – Eine neue Herausforderung
lq92mlhs,tpkpspl5,0.0019001935,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,[Supraglottic airways in infants and children].
97ceefdg,8xtexo2z,0.0019083741,Effects of COVID-19 on the Sustainable Development Goals (SDGs),Marktführer gesucht
pzumy9nk,7ljhd62b,0.0019203321,Risk stratification in hospitalized COVID-19 patients,COVID-19 – Eine neue Herausforderung
6ho4ox2e,4zeaybg9,0.0019217401,Pädiatrie aktuell – Forschung kurz notiert,AECNet: Attentive EfficientNet for Crowd Counting
sfarwvit,4e9rqj21,0.0019472304,So machen Vermittler ihren Betrieb zukunftsfest,Immunophenotyping for Risk Stratification of Patients with COVID-19
rqb19icj,tu4v0j1e,0.001957096,Experiences of family caregivers of patients with COVID-19,Seite eins
m5wlk26r,ixnscpqv,0.0019648538,COVID-19 trifft auf angeborene Herzfehler,Major advances in neuroinfectious diseases in the past two decades
pcj8a0n6,fx92xnzt,0.0019689228,Internationalizing Service Businesses,Welche Phytos gegen Husten?
17trii16,d1q2a446,0.0019708045,Endlich mehr Honorar für COVID-19-lmpfungen,Issues and Events
17trii16,n0gyhuve,0.0019708045,Endlich mehr Honorar für COVID-19-lmpfungen,Issues and Events
javx1luo,7ljhd62b,0.0019871497,Commentary: COVID-19 in patients with diabetes,COVID-19 – Eine neue Herausforderung
kux9vzn8,pwcmeyzx,0.0019873998,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Pharmaceutical Aspects and Clinical Evaluation of COVID-19 Vaccines
f608irm6,wt11x3yw,0.0019874668,Kardiale Folgen von COVID-19,Application and evaluation of entomopathogens for control of livestock and poultry pests
29xi5zs5,quj1mxlb,0.0020016422,Hematologic Complications,Unternehmen setzen verstärkt auf Crowdworking
ytuhhiwf,fx92xnzt,0.0020250971,Perspectives: Research for all.,Welche Phytos gegen Husten?
0vlkahyu,f46p2b9i,0.002046802,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,Coding telehealth services during COVID-19
zku020ww,fx92xnzt,0.002088809,"Educating heads, hands, and hearts in the COVID-19 Classroom",Welche Phytos gegen Husten?
2w9zsz4m,hzip08oy,0.002101232,Aktuelles zur Brustkrebstherapie,Benzothiazoles as potential antiviral agents
2mcyaiqu,0vlkahyu,0.0021437358,Mortgage delinquency during COVID-19: do financial literacy and personality traits matter?,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
u69zztw4,ffbchp74,0.0021496513,'I am loving all aspects of the job',Rechtsprechung kurz berichtet
mje2exwt,m5wlk26r,0.0021684878,Correction Details,COVID-19 trifft auf angeborene Herzfehler
ld0f14a4,0vlkahyu,0.0021799218,"Human Factors and Ergonomics by Distance Learning: Successes, Challenges and Opportunities",Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
7ljhd62b,gz6n5j1v,0.002183563,COVID-19 – Eine neue Herausforderung,Rotavirus gastroenteritis in infants and young children
p3siskod,7ljhd62b,0.0021977199,Contents 2 pages,COVID-19 – Eine neue Herausforderung
0ia8ld9o,b6cmp02s,0.002209883,Rajendra Kapila,Homebirth and homecare during COVID-19
fz2w2w1j,sfarwvit,0.0022112615,Focus on infection,So machen Vermittler ihren Betrieb zukunftsfest
jz4qhl5u,lqcmivkm,0.002220044,Notes and Trends,Ryzyko przeniesienia czynników zakaźnych przez transfuzje w Polsce
vnf177qo,hrbxg1yg,0.0022575343,Editorial: The Matters that Haunt Us,Es gibt Hoffnung
mdd60ic7,ib6zxkyw,0.0022606552,Acknowledgement to Referees,Aktuelles zu COVID-19 und Allergien
se2s9c5j,ib6zxkyw,0.0022606552,Acknowledgement to Referees,Aktuelles zu COVID-19 und Allergien
0ngl3naa,ib6zxkyw,0.0022606552,Acknowledgement to Referees,Aktuelles zu COVID-19 und Allergien
eej8qb9t,ib6zxkyw,0.0022606552,Acknowledgement to Referees.,Aktuelles zu COVID-19 und Allergien
2un48l2e,ib6zxkyw,0.0022606552,Acknowledgement to Referees,Aktuelles zu COVID-19 und Allergien
s4bobqls,ib6zxkyw,0.0022606552,Acknowledgement to referees,Aktuelles zu COVID-19 und Allergien
dbo18qfk,ib6zxkyw,0.0022606552,Acknowledgement to Referees,Aktuelles zu COVID-19 und Allergien
ib6zxkyw,rh9bx841,0.0022606552,Aktuelles zu COVID-19 und Allergien,Acknowledgement to Referees
kux9vzn8,47imh7rj,0.0022819953,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Scientific Abstracts
sfarwvit,ip16lh2a,0.0022961274,So machen Vermittler ihren Betrieb zukunftsfest,COVID-19: A Risk Assessment Perspective
2w9zsz4m,bzu0vp9q,0.002328155,Aktuelles zur Brustkrebstherapie,Risk factors and electrocardiogram characteristics for mortality of critical inpatients with COVID-19
gdzygaxx,fx92xnzt,0.002347349,Restructuring intimacies during COVID-19: Women in Community Networks,Welche Phytos gegen Husten?
5zu7okqd,17trii16,0.0023521043,Travel and public health,Endlich mehr Honorar für COVID-19-lmpfungen
sfarwvit,whl6yq4p,0.0023632217,So machen Vermittler ihren Betrieb zukunftsfest,Cardiovascular aspects of COVID-19
jf37vokb,5dif5di3,0.0023675172,Apocalypse how?,"Correction for vol. 373, p"
jf37vokb,xqf1vaoi,0.0023675172,Apocalypse how?,"Correction, vol. 10, no. 9"
19a7vgdg,sfarwvit,0.0023696022,Research progress on hazards of aerosols to laboratory safety and key points for protection,So machen Vermittler ihren Betrieb zukunftsfest
q968k89k,m5wlk26r,0.0023910354,"HEXACO Traits, Big Five Traits, and COVID-19",COVID-19 trifft auf angeborene Herzfehler
hrbxg1yg,pkklt77i,0.002421578,Es gibt Hoffnung,Remdesivir investigational trials in COVID-19: a critical reappraisal
nggz2d9j,ffbchp74,0.0024336183,"The Effects of COVID-19 on U.S. Small Businesses: Evidence from Owners, Managers, and Employees",Rechtsprechung kurz berichtet
dxx0bfis,m5wlk26r,0.0024339908,Disease X and other unknowns,COVID-19 trifft auf angeborene Herzfehler
wtejmdop,ffbchp74,0.0024566615,COVID-19 exposes enduring inequalities for children & families,Rechtsprechung kurz berichtet
xqhxra2p,6603ephy,0.002467009,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Covid-19 vaccines for kids
xqhxra2p,qga9663z,0.002467009,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Coronapod: Kids and COVID vaccines.
eytapevk,ffbchp74,0.00250498,Face masks,Rechtsprechung kurz berichtet
7ljhd62b,7q0v688a,0.0025228434,COVID-19 – Eine neue Herausforderung,A Message from the Editors.
8xtexo2z,bzu0vp9q,0.0025338822,Marktführer gesucht,Risk factors and electrocardiogram characteristics for mortality of critical inpatients with COVID-19
lvtmd3e8,dyx1gv62,0.002548798,Urologie 2020 – es ist Zeit,Rehabilitation of patients with COVID-19.
lq92mlhs,fd9vwx42,0.0025507568,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Focused and Other
kux9vzn8,29xi5zs5,0.002576193,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Hematologic Complications
lq92mlhs,14mm6pg1,0.002577723,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Nowadays COVID underestimates the other suspects
h7xatctx,7ljhd62b,0.00258338,Prevalence and Risk Factors of COVID-19 Symptoms among U.S. Adults with Allergies,COVID-19 – Eine neue Herausforderung
9bdiz5pz,d6su39tw,0.0025891552,People + Companies,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
y1wpc0dk,d6su39tw,0.0025891764,People + Companies,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
2w9zsz4m,zi11812s,0.002648694,Aktuelles zur Brustkrebstherapie,School Staffing: Teachers’ Perceptions
30097lan,fx92xnzt,0.0026598857,Hematological Aspects of COVID-19,Welche Phytos gegen Husten?
xs0pxnd4,0vlkahyu,0.0026690497,COVID-19: Knowing the Data,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
kux9vzn8,d1q2a446,0.0026715235,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Issues and Events
kux9vzn8,n0gyhuve,0.0026715235,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Issues and Events
0sl4xp50,fx92xnzt,0.0027024169,Neuropathological Features of COVID-19,Welche Phytos gegen Husten?
8mjkpub2,3ekxc20y,0.002704001,The way forward,dvs Informationen
rafvxgx1,kux9vzn8,0.002714239,Clinical Aspects of Feline Retroviruses: A Review,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation
2w9zsz4m,vi8hcnnk,0.002736676,Aktuelles zur Brustkrebstherapie,Talking Spaces: Architects and Educators
lm55pt80,0vlkahyu,0.0027387012,Key pathways as therapeutic targets,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
fd9vwx42,kux9vzn8,0.0027577924,Focused and Other,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation
tucs5o3u,46z4663u,0.0027789257,Interim Guidance for Businesses and Employers,Endlich Farbe bekennen
857qqfxr,0vlkahyu,0.0027944872,Bats are a major natural reservoir for hepaciviruses and pegiviruses.,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
lzwl577x,17trii16,0.002836641,Monocytes and Macrophages in COVID-19,Endlich mehr Honorar für COVID-19-lmpfungen
ggg31biw,7ljhd62b,0.0028533763,Underreporting of COVID-19 deaths,COVID-19 – Eine neue Herausforderung
3vs40u11,fx92xnzt,0.0028718312,"Reflecting on the crisis: World Heritage places, museums and heritage interpretation",Welche Phytos gegen Husten?
kux9vzn8,c0izvm7l,0.0028803633,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,O.7.5 Human bocavirus infections have seasonal transmission dynamics
mrdg743n,kylka2rh,0.0028947499,Recruiting Residents During COVID-19,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben
le6spvg5,fx92xnzt,0.0029115446,Difficulties of delivering urological care to remote areas.,Welche Phytos gegen Husten?
8ezcu225,rj3n6s70,0.0029165852,Enquiring minds.,"Opciones terapéuticas y COVID-19: orientación evolutiva, 17 de diciembre de 2020"
kdol990p,8ezcu225,0.0029217785,Jeden Verdacht melden!,Enquiring minds.
a9jyx7wb,0vlkahyu,0.0029271706,Risk Factors of COVID-19 Patients,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
fx92xnzt,36vigmwo,0.0029277136,Welche Phytos gegen Husten?,For the opening of COVID-19 hotels
8ezcu225,f608irm6,0.0029284325,Enquiring minds.,Kardiale Folgen von COVID-19
d6k1otz2,sfarwvit,0.0029301746,The Different Facets of Triclocarban: A Review,So machen Vermittler ihren Betrieb zukunftsfest
sptj9tuy,rj3n6s70,0.002967613,Thinking about “Thinking about COVID-19”,"Opciones terapéuticas y COVID-19: orientación evolutiva, 17 de diciembre de 2020"
q1gecucn,8xtexo2z,0.0029826444,Tackling debt,Marktführer gesucht
ef1mg9sp,0vlkahyu,0.0030210759,National economic and environmental benefit of reusable textiles in cleanroom industry.,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
ajj8ph23,fx92xnzt,0.003022306,Talent Management: Needs and Prospects for Business Development in the Digital Economy,Welche Phytos gegen Husten?
viy1y39u,17trii16,0.0030393188,Table of contents-4C,Endlich mehr Honorar für COVID-19-lmpfungen
ibk3oebo,17trii16,0.003047682,Courses bring field sites and labs to the small screen.,Endlich mehr Honorar für COVID-19-lmpfungen
2grislmf,y3hpzj0u,0.0030502602,Wir wollen und wir können das!,"Acknowledgment of Referees, 2020"
kux9vzn8,jjpjayn4,0.003057668,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,"Industrial, organizational, political?"
2w9zsz4m,sptrosfa,0.003068504,Aktuelles zur Brustkrebstherapie,Individual Risk and Collective Fears:
d5dtu8qe,fx92xnzt,0.0030802863,This Scientific Life,Welche Phytos gegen Husten?
kux9vzn8,bpz6skgv,0.003106529,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Critical care
oaei1qf7,sfarwvit,0.003112741,Teledermatology During COVID-19: An Updated Review,So machen Vermittler ihren Betrieb zukunftsfest
fouh4jhs,mpje1c1p,0.003129597,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Careers and Employment
lq92mlhs,8d3z6dfw,0.0031310613,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,COVID-19: biological factors in men's vulnerability
mdd60ic7,bosj5jgi,0.0031361666,Acknowledgement to Referees,Internetabhängige Jugendliche schlafen schlechter
bosj5jgi,0ngl3naa,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees
bosj5jgi,se2s9c5j,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees
bosj5jgi,eej8qb9t,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees.
bosj5jgi,2un48l2e,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees
bosj5jgi,s4bobqls,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to referees
bosj5jgi,dbo18qfk,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees
bosj5jgi,rh9bx841,0.0031361666,Internetabhängige Jugendliche schlafen schlechter,Acknowledgement to Referees
i7fs68g5,fouh4jhs,0.0031550466,Infectious Diseases of Children,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
d2j3ivs3,zpo4us36,0.003158292,Cybersecurity Predictions 2021,Versorgung von Krebspatienten leidet
vttwtrbc,sfarwvit,0.0031593968,Error in Dates in Figures,So machen Vermittler ihren Betrieb zukunftsfest
kux9vzn8,dp1gpjvf,0.0031604024,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,eMJA: In other journals ‐ 5 May 2003
eytapevk,m5wlk26r,0.0032131586,Face masks,COVID-19 trifft auf angeborene Herzfehler
7ljhd62b,i2rlb76e,0.0032212185,COVID-19 – Eine neue Herausforderung,Diarrhea in Foals
q1gecucn,17trii16,0.0032272122,Tackling debt,Endlich mehr Honorar für COVID-19-lmpfungen
gwb50gcr,sfarwvit,0.0032489952,The Interaction Between Credit Constraints and Uncertainty Shocks,So machen Vermittler ihren Betrieb zukunftsfest
3b8v5wju,17trii16,0.0032666672,Retinal findings in patients with COVID-19,Endlich mehr Honorar für COVID-19-lmpfungen
7ljhd62b,7unoulkx,0.003270618,COVID-19 – Eine neue Herausforderung,"Fertility treatment delays during COVID-19: Profiles, feelings and concerns of impacted patients"
lq92mlhs,2zk9t7ij,0.0032804413,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Parasites and Diseases
ffbchp74,qz1q3wf1,0.0032958963,Rechtsprechung kurz berichtet,Research challenges in uncertain times.
7knn1voy,2w9zsz4m,0.003303369,Denominator matters in estimating COVID-19 mortality rates,Aktuelles zur Brustkrebstherapie
q5yb36ll,7ljhd62b,0.0033080578,The Grassroots Intellectuals,COVID-19 – Eine neue Herausforderung
hl1apuv9,fx92xnzt,0.0033236067,Meeting Announcements,Welche Phytos gegen Husten?
clwl2w91,0smv2ae5,0.003325817,Focus on immunocompromised patients.,Wichtige Impfungen zum Schulstart
8p3fobrk,7ljhd62b,0.0033516798,No Visitors Allowed,COVID-19 – Eine neue Herausforderung
ffbchp74,ylly7loe,0.0033548246,Rechtsprechung kurz berichtet,Probability of Current COVID-19 Outbreaks in All US Counties
wxjssuru,sfarwvit,0.003355574,Clinical features and potential risk factors for discerning the critical cases and predicting the outcome of patients with COVID-19,So machen Vermittler ihren Betrieb zukunftsfest
jzoj084m,ffbchp74,0.0033684468,COVID-19: Risk factors for critical illness,Rechtsprechung kurz berichtet
csgvv9nv,sfarwvit,0.0033930275,Article Highlights,So machen Vermittler ihren Betrieb zukunftsfest
6ycqjrc7,sfarwvit,0.0034031773,Data as evidence,So machen Vermittler ihren Betrieb zukunftsfest
jpjyoxxi,7ljhd62b,0.0034068248,Mental health interest groups: a strategy by students for students in times of COVID-19,COVID-19 – Eine neue Herausforderung
vdoigyvk,0vlkahyu,0.003408893,[Special Program].,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
w72ielhf,vskya7f0,0.003419286,Editors’ Note,So viele Praxen haben Kurzarbeit angemeldet
wzln5by7,1xeultuu,0.0034284564,Thanks and Appreciations 2020,COVID-19-vaccin en productaansprakelijkheid
pcj8a0n6,0vlkahyu,0.0034384178,Internationalizing Service Businesses,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
